gavin@Nitro-AN515-58-df85a443:~$ python3  ml.py --enc_width 32 --hidden 48 --layers 1 --epochs 200
Params: 17,098 (enc_width=32, hidden=48, layers=1)
Ep125 train=79.24% val=76.17% σ̂=833.376 hσ=833.4  mem=    18/  1909 MB  time= 82.0s
Ep126 train=78.57% val=75.65% σ̂=854.643 hσ=854.6  mem=    18/  1909 MB  time= 82.1s
Ep127 train=78.23% val=75.29% σ̂=810.689 hσ=810.7  mem=    18/  1909 MB  time= 82.0s
Ep128 train=78.63% val=75.23% σ̂=764.981 hσ=765.0  mem=    18/  1909 MB  time= 81.9s
Ep129 train=79.20% val=75.71% σ̂=862.053 hσ=862.1  mem=    18/  1909 MB  time= 81.9s
Ep130 train=79.27% val=76.09% σ̂=800.181 hσ=800.2  mem=    18/  1909 MB  time= 81.9s
Ep131 train=78.30% val=75.22% σ̂=803.432 hσ=803.4  mem=    18/  1909 MB  time= 81.9s
Ep132 train=79.05% val=76.46% σ̂=797.966 hσ=798.0  mem=    18/  1909 MB  time= 81.9s
Ep133 train=78.64% val=75.18% σ̂=818.752 hσ=818.8  mem=    18/  1909 MB  time= 81.9s
Ep134 train=79.20% val=75.91% σ̂=800.175 hσ=800.2  mem=    18/  1909 MB  time= 82.1s
Ep135 train=78.76% val=75.96% σ̂=758.659 hσ=758.7  mem=    18/  1909 MB  time= 81.9s
Ep136 train=79.45% val=76.12% σ̂=799.084 hσ=799.1  mem=    18/  1909 MB  time= 81.8s
Ep137 train=79.42% val=76.14% σ̂=822.958 hσ=823.0  mem=    18/  1909 MB  time= 81.8s
Ep138 train=79.55% val=76.08% σ̂=798.628 hσ=798.6  mem=    18/  1909 MB  time= 81.8s
Ep139 train=79.42% val=76.50% σ̂=839.884 hσ=839.9  mem=    18/  1909 MB  time= 81.8s
Ep140 train=79.71% val=76.78% σ̂=839.874 hσ=839.9  mem=    18/  1909 MB  time= 81.9s
Ep141 train=79.23% val=76.14% σ̂=912.637 hσ=912.6  mem=    18/  1909 MB  time= 81.9s
Ep142 train=78.86% val=75.85% σ̂=754.328 hσ=754.3  mem=    18/  1909 MB  time= 81.8s
Ep143 train=79.81% val=76.38% σ̂=824.523 hσ=824.5  mem=    18/  1909 MB  time= 81.8s
Ep144 train=79.76% val=76.14% σ̂=800.233 hσ=800.2  mem=    18/  1909 MB  time= 81.8s
Ep145 train=79.77% val=76.03% σ̂=739.896 hσ=739.9  mem=    18/  1909 MB  time= 81.8s
Ep146 train=79.80% val=76.69% σ̂=804.511 hσ=804.5  mem=    18/  1909 MB  time= 81.9s
Ep147 train=79.46% val=76.50% σ̂=830.633 hσ=830.6  mem=    18/  1909 MB  time= 82.1s
Ep148 train=79.44% val=76.58% σ̂=868.775 hσ=868.8  mem=    18/  1909 MB  time= 83.8s
Ep149 train=79.42% val=75.75% σ̂=815.796 hσ=815.8  mem=    18/  1909 MB  time= 82.5s
Ep150 train=80.05% val=76.39% σ̂=811.630 hσ=811.6  mem=    18/  1909 MB  time= 83.0s
Ep151 train=79.91% val=76.83% σ̂=737.604 hσ=737.6  mem=    18/  1909 MB  time= 85.5s
Ep152 train=80.24% val=76.24% σ̂=790.095 hσ=790.1  mem=    18/  1909 MB  time= 86.3s
Ep153 train=80.38% val=76.70% σ̂=892.169 hσ=892.2  mem=    18/  1909 MB  time= 87.0s
Ep154 train=80.25% val=76.76% σ̂=806.714 hσ=806.7  mem=    18/  1909 MB  time= 88.9s
Ep155 train=80.26% val=76.56% σ̂=766.722 hσ=766.7  mem=    18/  1909 MB  time= 89.3s
Ep156 train=80.13% val=76.82% σ̂=794.279 hσ=794.3  mem=    18/  1909 MB  time= 90.9s
Ep157 train=80.29% val=76.52% σ̂=754.580 hσ=754.6  mem=    18/  1909 MB  time= 90.1s
Ep158 train=80.39% val=77.04% σ̂=762.858 hσ=762.9  mem=    18/  1909 MB  time= 89.1s
Ep159 train=80.42% val=76.66% σ̂=764.045 hσ=764.0  mem=    18/  1909 MB  time= 91.4s
Ep160 train=80.48% val=76.88% σ̂=755.220 hσ=755.2  mem=    18/  1909 MB  time= 90.4s
Ep161 train=80.20% val=76.38% σ̂=897.019 hσ=897.0  mem=    18/  1909 MB  time= 93.0s
Ep162 train=79.79% val=76.48% σ̂=781.398 hσ=781.4  mem=    18/  1909 MB  time= 93.1s
Ep163 train=80.46% val=77.17% σ̂=758.271 hσ=758.3  mem=    18/  1909 MB  time= 91.3s
Ep164 train=80.36% val=77.03% σ̂=800.919 hσ=800.9  mem=    18/  1909 MB  time= 91.8s
Ep165 train=80.48% val=76.29% σ̂=820.643 hσ=820.6  mem=    18/  1909 MB  time= 84.2s
Ep166 train=80.25% val=76.59% σ̂=771.085 hσ=771.1  mem=    18/  1909 MB  time= 82.8s
Ep167 train=80.28% val=76.97% σ̂=813.845 hσ=813.8  mem=    18/  1909 MB  time= 82.3s
Ep168 train=80.62% val=76.81% σ̂=800.871 hσ=800.9  mem=    18/  1909 MB  time= 82.3s
Ep169 train=80.55% val=76.83% σ̂=797.594 hσ=797.6  mem=    18/  1909 MB  time= 82.3s
Ep170 train=80.66% val=76.84% σ̂=726.390 hσ=726.4  mem=    18/  1909 MB  time= 82.3s
Ep171 train=80.47% val=76.96% σ̂=808.073 hσ=808.1  mem=    18/  1909 MB  time= 82.2s
Ep172 train=80.67% val=76.95% σ̂=812.382 hσ=812.4  mem=    18/  1909 MB  time= 82.3s
Ep173 train=80.64% val=77.10% σ̂=794.253 hσ=794.3  mem=    18/  1909 MB  time= 82.3s
Ep174 train=80.55% val=77.18% σ̂=755.787 hσ=755.8  mem=    18/  1909 MB  time= 82.3s
Ep175 train=80.72% val=76.79% σ̂=760.237 hσ=760.2  mem=    18/  1909 MB  time= 82.3s
Ep176 train=80.53% val=76.78% σ̂=768.219 hσ=768.2  mem=    18/  1909 MB  time= 82.6s
Ep177 train=80.76% val=77.55% σ̂=757.152 hσ=757.2  mem=    18/  1909 MB  time= 82.5s
Ep178 train=80.84% val=76.82% σ̂=764.056 hσ=764.1  mem=    18/  1909 MB  time= 82.4s
Ep179 train=80.42% val=76.92% σ̂=803.070 hσ=803.1  mem=    18/  1909 MB  time= 82.4s
Ep180 train=80.71% val=77.24% σ̂=749.366 hσ=749.4  mem=    18/  1909 MB  time= 82.4s
Ep181 train=80.60% val=77.35% σ̂=735.014 hσ=735.0  mem=    18/  1909 MB  time= 82.4s
Ep182 train=80.63% val=76.64% σ̂=773.851 hσ=773.9  mem=    18/  1909 MB  time= 82.4s
Ep183 train=80.90% val=77.23% σ̂=737.439 hσ=737.4  mem=    18/  1909 MB  time= 82.4s
Ep184 train=80.82% val=76.94% σ̂=832.401 hσ=832.4  mem=    18/  1909 MB  time= 82.4s
Ep185 train=80.91% val=76.75% σ̂=733.215 hσ=733.2  mem=    18/  1909 MB  time= 82.4s
Ep186 train=80.91% val=76.89% σ̂=779.091 hσ=779.1  mem=    18/  1909 MB  time= 82.4s
Ep187 train=80.66% val=77.35% σ̂=739.699 hσ=739.7  mem=    18/  1909 MB  time= 83.3s
Ep188 train=80.97% val=77.14% σ̂=857.252 hσ=857.3  mem=    18/  1909 MB  time= 82.4s
Ep189 train=80.86% val=77.03% σ̂=785.525 hσ=785.5  mem=    18/  1909 MB  time= 82.9s
Ep190 train=80.66% val=77.06% σ̂=766.362 hσ=766.4  mem=    18/  1909 MB  time= 83.7s
Ep191 train=80.90% val=76.56% σ̂=690.164 hσ=690.2  mem=    18/  1909 MB  time= 82.5s
Ep192 train=80.78% val=77.39% σ̂=804.238 hσ=804.2  mem=    18/  1909 MB  time= 82.4s
Ep193 train=80.92% val=76.87% σ̂=742.556 hσ=742.6  mem=    18/  1909 MB  time= 82.9s
Ep194 train=80.77% val=77.41% σ̂=740.428 hσ=740.4  mem=    18/  1909 MB  time= 82.5s
Ep195 train=80.64% val=77.22% σ̂=765.631 hσ=765.6  mem=    18/  1909 MB  time= 82.4s
Ep196 train=80.92% val=77.16% σ̂=810.321 hσ=810.3  mem=    18/  1909 MB  time= 84.1s
Ep197 train=80.97% val=77.35% σ̂=874.046 hσ=874.0  mem=    18/  1909 MB  time= 84.3s
Ep198 train=80.92% val=77.30% σ̂=745.431 hσ=745.4  mem=    18/  1909 MB  time= 84.7s
Ep199 train=80.91% val=77.53% σ̂=786.500 hσ=786.5  mem=    18/  1909 MB  time= 85.9s
Total time: 288.8 min


gavin@Nitro-AN515-58-df85a443:~$ python3 bxx.py --solver rk4 --T 400 --h 1 --steps 1   --fractional --m 24 --width 64 --epochs 200 --groupnorm --approx_act 
Trainable parameters: 76,272
SOE λ range: [0.00250, 1.38629]  m=24
Ep000 train=23.18% val=23.23% σ̂=432.195 hσ=432.2  mem=    19/  3798 MB  time=164.4s
Ep001 train=25.50% val=25.99% σ̂=380.748 hσ=380.7  mem=    19/  3798 MB  time=163.9s
Ep002 train=35.09% val=35.34% σ̂=864.710 hσ=864.7  mem=    19/  3798 MB  time=164.5s
Ep003 train=37.24% val=37.97% σ̂=906.109 hσ=906.1  mem=    19/  3798 MB  time=164.6s
Ep004 train=44.17% val=43.61% σ̂=691.252 hσ=691.3  mem=    19/  3798 MB  time=165.0s
Ep005 train=41.43% val=41.25% σ̂=712.804 hσ=712.8  mem=    19/  3798 MB  time=179.6s
Ep006 train=48.65% val=48.55% σ̂=708.089 hσ=708.1  mem=    19/  3798 MB  time=215.4s
Ep007 train=53.62% val=52.69% σ̂=1093.034 hσ=1093.0  mem=    19/  3798 MB  time=216.5s
Ep008 train=54.37% val=53.52% σ̂=656.989 hσ=657.0  mem=    19/  3798 MB  time=245.3s
Ep009 train=56.77% val=56.62% σ̂=784.004 hσ=784.0  mem=    19/  3798 MB  time=248.8s
Ep010 train=57.58% val=56.19% σ̂=889.242 hσ=889.2  mem=    19/  3798 MB  time=249.1s
Ep011 train=56.99% val=56.35% σ̂=789.950 hσ=789.9  mem=    19/  3798 MB  time=249.3s
Ep012 train=57.75% val=57.06% σ̂=816.542 hσ=816.5  mem=    19/  3798 MB  time=249.9s
Ep013 train=62.64% val=61.68% σ̂=604.372 hσ=604.4  mem=    19/  3798 MB  time=250.0s
Ep014 train=63.88% val=61.68% σ̂=752.467 hσ=752.5  mem=    19/  3798 MB  time=249.6s
Ep015 train=65.31% val=63.83% σ̂=843.379 hσ=843.4  mem=    19/  3798 MB  time=208.9s
Ep016 train=65.20% val=63.68% σ̂=630.492 hσ=630.5  mem=    19/  3798 MB  time=164.0s
Ep017 train=64.59% val=63.47% σ̂=630.842 hσ=630.8  mem=    19/  3798 MB  time=164.0s
Ep018 train=69.83% val=67.41% σ̂=818.804 hσ=818.8  mem=    19/  3798 MB  time=163.9s
Ep019 train=68.59% val=66.93% σ̂=922.433 hσ=922.4  mem=    19/  3798 MB  time=163.9s
Ep020 train=69.50% val=67.77% σ̂=962.247 hσ=962.2  mem=    19/  3798 MB  time=164.0s
Ep021 train=70.33% val=68.72% σ̂=777.728 hσ=777.7  mem=    19/  3798 MB  time=163.9s
Ep022 train=70.96% val=69.03% σ̂=854.692 hσ=854.7  mem=    19/  3798 MB  time=164.0s
Ep023 train=70.05% val=68.39% σ̂=737.087 hσ=737.1  mem=    19/  3798 MB  time=164.0s
Ep024 train=73.01% val=71.08% σ̂=945.716 hσ=945.7  mem=    19/  3798 MB  time=164.0s
Ep025 train=73.90% val=71.27% σ̂=884.962 hσ=885.0  mem=    19/  3798 MB  time=163.9s
Ep026 train=73.49% val=70.93% σ̂=844.964 hσ=845.0  mem=    19/  3798 MB  time=164.0s
Ep027 train=73.62% val=71.70% σ̂=840.294 hσ=840.3  mem=    19/  3798 MB  time=164.0s
Ep028 train=76.09% val=73.37% σ̂=941.548 hσ=941.5  mem=    19/  3798 MB  time=164.0s
Ep029 train=74.22% val=72.45% σ̂=945.809 hσ=945.8  mem=    19/  3798 MB  time=164.0s
Ep030 train=74.67% val=72.58% σ̂=1042.153 hσ=1042.2  mem=    19/  3798 MB  time=164.0s
Ep031 train=76.01% val=73.86% σ̂=1106.069 hσ=1106.1  mem=    19/  3798 MB  time=164.0s
Ep032 train=75.35% val=73.33% σ̂=958.736 hσ=958.7  mem=    19/  3798 MB  time=164.0s
Ep033 train=75.94% val=73.73% σ̂=948.904 hσ=948.9  mem=    19/  3798 MB  time=164.0s
Ep034 train=76.31% val=73.74% σ̂=1093.194 hσ=1093.2  mem=    19/  3798 MB  time=164.0s
Ep035 train=78.26% val=75.82% σ̂=1084.254 hσ=1084.3  mem=    19/  3798 MB  time=164.0s
Ep036 train=76.21% val=74.29% σ̂=1271.657 hσ=1271.7  mem=    19/  3798 MB  time=164.0s
Ep037 train=77.29% val=74.99% σ̂=1099.485 hσ=1099.5  mem=    19/  3798 MB  time=164.0s
Ep038 train=77.84% val=75.62% σ̂=1158.485 hσ=1158.5  mem=    19/  3798 MB  time=165.3s
Ep039 train=79.18% val=76.42% σ̂=1220.542 hσ=1220.5  mem=    19/  3798 MB  time=164.2s
Ep040 train=78.46% val=75.87% σ̂=1035.704 hσ=1035.7  mem=    19/  3798 MB  time=164.3s
Ep041 train=78.89% val=75.87% σ̂=1026.739 hσ=1026.7  mem=    19/  3798 MB  time=164.5s
Ep042 train=79.68% val=76.71% σ̂=1114.595 hσ=1114.6  mem=    19/  3798 MB  time=164.4s
Ep043 train=79.51% val=76.23% σ̂=1107.753 hσ=1107.8  mem=    19/  3798 MB  time=164.5s
Ep044 train=80.15% val=77.01% σ̂=1209.875 hσ=1209.9  mem=    19/  3798 MB  time=164.4s
Ep045 train=78.27% val=74.79% σ̂=1195.231 hσ=1195.2  mem=    19/  3798 MB  time=164.8s
Ep046 train=79.14% val=76.10% σ̂=1160.990 hσ=1161.0  mem=    19/  3798 MB  time=164.5s
Ep047 train=78.77% val=75.36% σ̂=1037.974 hσ=1038.0  mem=    19/  3798 MB  time=164.8s
Ep048 train=79.84% val=76.29% σ̂=1239.551 hσ=1239.6  mem=    19/  3798 MB  time=164.5s
Ep049 train=81.76% val=78.02% σ̂=1006.179 hσ=1006.2  mem=    19/  3798 MB  time=164.4s
Ep050 train=79.54% val=76.35% σ̂=1068.439 hσ=1068.4  mem=    19/  3798 MB  time=164.5s
Ep051 train=81.58% val=77.81% σ̂=1102.421 hσ=1102.4  mem=    19/  3798 MB  time=164.5s
Ep052 train=81.98% val=78.41% σ̂=1130.675 hσ=1130.7  mem=    19/  3798 MB  time=164.5s
Ep053 train=80.80% val=77.51% σ̂=1208.850 hσ=1208.9  mem=    19/  3798 MB  time=165.2s
Ep054 train=81.26% val=77.14% σ̂=1117.260 hσ=1117.3  mem=    19/  3798 MB  time=164.5s
Ep055 train=81.72% val=78.05% σ̂=1026.787 hσ=1026.8  mem=    19/  3798 MB  time=164.6s
Ep056 train=81.89% val=78.12% σ̂=1027.470 hσ=1027.5  mem=    19/  3798 MB  time=164.5s
Ep057 train=82.26% val=78.82% σ̂=1228.977 hσ=1229.0  mem=    19/  3798 MB  time=164.6s
Ep058 train=82.12% val=78.63% σ̂=1001.563 hσ=1001.6  mem=    19/  3798 MB  time=164.5s
Ep059 train=82.69% val=78.79% σ̂=1082.639 hσ=1082.6  mem=    19/  3798 MB  time=164.5s
Ep060 train=81.30% val=77.83% σ̂=1066.940 hσ=1066.9  mem=    19/  3798 MB  time=164.5s
Ep061 train=81.83% val=77.59% σ̂=1000.472 hσ=1000.5  mem=    19/  3798 MB  time=165.7s
Ep062 train=82.79% val=78.81% σ̂=1033.088 hσ=1033.1  mem=    19/  3798 MB  time=164.6s
Ep063 train=83.25% val=78.49% σ̂=1082.531 hσ=1082.5  mem=    19/  3798 MB  time=164.5s
Ep064 train=84.03% val=79.43% σ̂=1063.675 hσ=1063.7  mem=    19/  3798 MB  time=165.7s
Ep065 train=82.51% val=78.31% σ̂=1167.009 hσ=1167.0  mem=    19/  3798 MB  time=164.5s
Ep066 train=81.95% val=77.88% σ̂=1033.382 hσ=1033.4  mem=    19/  3798 MB  time=164.8s
Ep067 train=82.46% val=77.97% σ̂=1051.235 hσ=1051.2  mem=    19/  3798 MB  time=165.6s
Ep068 train=83.38% val=79.34% σ̂=1048.218 hσ=1048.2  mem=    19/  3798 MB  time=164.6s
Ep069 train=84.40% val=80.22% σ̂=1071.945 hσ=1071.9  mem=    19/  3798 MB  time=164.6s
Ep070 train=84.47% val=79.56% σ̂=987.247 hσ=987.2  mem=    19/  3798 MB  time=165.1s
Ep071 train=84.53% val=79.83% σ̂=1013.602 hσ=1013.6  mem=    19/  3798 MB  time=165.8s
Ep072 train=83.88% val=79.11% σ̂=1087.709 hσ=1087.7  mem=    19/  3798 MB  time=164.6s
Ep073 train=82.58% val=77.81% σ̂=966.690 hσ=966.7  mem=    19/  3798 MB  time=164.6s
Ep074 train=84.27% val=79.62% σ̂=1062.302 hσ=1062.3  mem=    19/  3798 MB  time=164.5s
Ep075 train=84.49% val=79.80% σ̂=1034.316 hσ=1034.3  mem=    19/  3798 MB  time=164.5s
Ep076 train=85.21% val=80.36% σ̂=1023.668 hσ=1023.7  mem=    19/  3798 MB  time=166.7s
Ep077 train=84.13% val=78.92% σ̂=1036.934 hσ=1036.9  mem=    19/  3798 MB  time=165.1s
Ep078 train=84.65% val=79.33% σ̂=998.040 hσ=998.0  mem=    19/  3798 MB  time=164.6s
Ep079 train=84.90% val=79.92% σ̂=1037.529 hσ=1037.5  mem=    19/  3798 MB  time=164.5s
Ep080 train=85.17% val=80.35% σ̂=1063.583 hσ=1063.6  mem=    19/  3798 MB  time=164.6s
Ep081 train=84.55% val=79.09% σ̂=1086.409 hσ=1086.4  mem=    19/  3798 MB  time=164.6s
Ep082 train=85.43% val=79.84% σ̂=1034.795 hσ=1034.8  mem=    19/  3798 MB  time=164.5s
Ep083 train=84.75% val=79.05% σ̂=1149.979 hσ=1150.0  mem=    19/  3798 MB  time=164.6s
Ep084 train=86.06% val=80.43% σ̂=988.407 hσ=988.4  mem=    19/  3798 MB  time=164.7s
Ep085 train=84.77% val=79.25% σ̂=995.344 hσ=995.3  mem=    19/  3798 MB  time=164.7s
Ep086 train=85.95% val=80.82% σ̂=1067.508 hσ=1067.5  mem=    19/  3798 MB  time=164.6s
Ep087 train=86.15% val=81.03% σ̂=896.352 hσ=896.4  mem=    19/  3798 MB  time=164.6s
Ep088 train=85.29% val=80.06% σ̂=1032.008 hσ=1032.0  mem=    19/  3798 MB  time=164.6s
Ep089 train=85.19% val=79.47% σ̂=977.384 hσ=977.4  mem=    19/  3798 MB  time=166.1s
Ep090 train=86.36% val=80.80% σ̂=993.078 hσ=993.1  mem=    19/  3798 MB  time=164.6s
Ep091 train=86.28% val=80.28% σ̂=1008.974 hσ=1009.0  mem=    19/  3798 MB  time=164.6s
Ep092 train=86.64% val=80.65% σ̂=1007.382 hσ=1007.4  mem=    19/  3798 MB  time=164.6s
Ep093 train=86.18% val=80.16% σ̂=963.739 hσ=963.7  mem=    19/  3798 MB  time=164.6s
Ep094 train=87.07% val=81.66% σ̂=1005.036 hσ=1005.0  mem=    19/  3798 MB  time=164.6s
Ep095 train=86.65% val=80.43% σ̂=1023.461 hσ=1023.5  mem=    19/  3798 MB  time=164.6s
Ep096 train=87.04% val=80.61% σ̂=1041.179 hσ=1041.2  mem=    19/  3798 MB  time=165.7s
Ep097 train=86.34% val=80.20% σ̂=931.158 hσ=931.2  mem=    19/  3798 MB  time=164.6s
Ep098 train=86.29% val=80.10% σ̂=989.475 hσ=989.5  mem=    19/  3798 MB  time=164.5s
Ep099 train=87.17% val=81.01% σ̂=952.415 hσ=952.4  mem=    19/  3798 MB  time=164.6s
Ep100 train=87.12% val=80.88% σ̂=911.513 hσ=911.5  mem=    19/  3798 MB  time=164.6s
Ep101 train=87.65% val=81.14% σ̂=921.031 hσ=921.0  mem=    19/  3798 MB  time=164.6s
Ep102 train=86.80% val=80.39% σ̂=888.353 hσ=888.4  mem=    19/  3798 MB  time=164.6s
Ep103 train=87.35% val=81.00% σ̂=925.471 hσ=925.5  mem=    19/  3798 MB  time=164.7s
Ep104 train=87.14% val=80.37% σ̂=985.430 hσ=985.4  mem=    19/  3798 MB  time=164.7s
Ep105 train=87.49% val=80.58% σ̂=949.308 hσ=949.3  mem=    19/  3798 MB  time=164.6s
Ep106 train=88.03% val=81.13% σ̂=920.984 hσ=921.0  mem=    19/  3798 MB  time=165.5s
Ep107 train=87.85% val=81.00% σ̂=976.515 hσ=976.5  mem=    19/  3798 MB  time=164.7s
Ep108 train=86.84% val=80.07% σ̂=970.588 hσ=970.6  mem=    19/  3798 MB  time=165.0s
Ep109 train=87.86% val=80.66% σ̂=987.966 hσ=988.0  mem=    19/  3798 MB  time=164.8s
Ep110 train=87.19% val=80.84% σ̂=986.779 hσ=986.8  mem=    19/  3798 MB  time=165.2s
Ep111 train=88.56% val=81.26% σ̂=923.425 hσ=923.4  mem=    19/  3798 MB  time=165.0s
Ep112 train=88.37% val=81.44% σ̂=909.515 hσ=909.5  mem=    19/  3798 MB  time=165.2s
Ep113 train=86.53% val=79.73% σ̂=1021.683 hσ=1021.7  mem=    19/  3798 MB  time=165.2s
Ep114 train=88.35% val=81.13% σ̂=1022.948 hσ=1022.9  mem=    19/  3798 MB  time=219.3s
Ep115 train=88.61% val=81.22% σ̂=995.777 hσ=995.8  mem=    19/  3798 MB  time=228.9s
Ep116 train=89.06% val=81.60% σ̂=918.952 hσ=919.0  mem=    19/  3798 MB  time=295.6s



gavin@Nitro-AN515-58-df85a443:~$ python3  ml.py --enc_width 220 --hidden 60 --layers 1 --epochs 200
Params: 74,230 (enc_width=220, hidden=60, layers=1)
Ep000  train=37.02%  val=36.65%  best=36.65%  time=19.1s
Ep001  train=43.74%  val=42.79%  best=42.79%  time=18.7s
Ep002  train=48.96%  val=48.51%  best=48.51%  time=18.9s
Ep003  train=52.44%  val=51.89%  best=51.89%  time=18.8s
Ep004  train=54.27%  val=53.39%  best=53.39%  time=18.7s
Ep005  train=58.37%  val=57.43%  best=57.43%  time=19.6s
Ep006  train=58.99%  val=57.01%  best=57.43%  time=19.7s
Ep007  train=60.13%  val=58.77%  best=58.77%  time=19.9s
Ep008  train=61.76%  val=59.10%  best=59.10%  time=20.0s
Ep009  train=62.29%  val=60.21%  best=60.21%  time=21.7s
Ep010  train=62.82%  val=61.02%  best=61.02%  time=22.0s
Ep011  train=63.63%  val=61.80%  best=61.80%  time=20.6s
Ep012  train=64.24%  val=61.44%  best=61.80%  time=20.4s
Ep013  train=64.69%  val=62.64%  best=62.64%  time=20.5s
Ep014  train=66.52%  val=63.75%  best=63.75%  time=20.6s
Ep015  train=66.54%  val=64.11%  best=64.11%  time=20.9s
Ep016  train=67.09%  val=64.73%  best=64.73%  time=21.5s
Ep017  train=67.57%  val=64.58%  best=64.73%  time=24.1s
Ep018  train=67.83%  val=65.66%  best=65.66%  time=23.4s
Ep019  train=68.82%  val=65.34%  best=65.66%  time=23.2s
Ep020  train=67.66%  val=63.53%  best=65.66%  time=24.4s
Ep021  train=69.19%  val=66.00%  best=66.00%  time=25.7s
Ep022  train=70.37%  val=67.24%  best=67.24%  time=26.9s
Ep023  train=69.84%  val=66.52%  best=67.24%  time=27.8s
Ep024  train=70.55%  val=67.10%  best=67.24%  time=30.4s
Ep025  train=69.81%  val=66.36%  best=67.24%  time=30.5s
Ep026  train=71.62%  val=68.35%  best=68.35%  time=32.2s
Ep027  train=71.43%  val=67.71%  best=68.35%  time=34.1s
Ep028  train=71.16%  val=68.25%  best=68.35%  time=35.3s
Ep029  train=71.62%  val=68.31%  best=68.35%  time=37.1s
Ep030  train=72.07%  val=69.00%  best=69.00%  time=37.3s
Ep031  train=72.94%  val=69.08%  best=69.08%  time=41.3s
Ep032  train=72.57%  val=68.84%  best=69.08%  time=42.9s
Ep033  train=73.39%  val=69.92%  best=69.92%  time=46.8s
Ep034  train=73.99%  val=69.86%  best=69.92%  time=45.7s
Ep035  train=74.28%  val=70.81%  best=70.81%  time=46.5s
Ep036  train=73.19%  val=69.70%  best=70.81%  time=48.8s
Ep037  train=74.13%  val=70.78%  best=70.81%  time=47.7s
Ep038  train=73.43%  val=69.60%  best=70.81%  time=52.8s
Ep039  train=74.87%  val=71.02%  best=71.02%  time=49.5s
Ep040  train=74.91%  val=71.16%  best=71.16%  time=50.1s
Ep041  train=74.68%  val=70.17%  best=71.16%  time=62.5s
Ep042  train=75.25%  val=71.17%  best=71.17%  time=50.2s
Ep043  train=75.23%  val=71.27%  best=71.27%  time=62.0s
Ep044  train=75.13%  val=71.28%  best=71.28%  time=61.9s
Ep045  train=75.81%  val=71.31%  best=71.31%  time=64.8s
Ep046  train=75.82%  val=71.82%  best=71.82%  time=62.9s
Ep047  train=75.73%  val=71.99%  best=71.99%  time=71.2s
Ep048  train=76.46%  val=72.02%  best=72.02%  time=64.6s
Ep049  train=76.49%  val=71.73%  best=72.02%  time=71.1s
Ep050  train=76.12%  val=72.20%  best=72.20%  time=71.2s
Ep051  train=76.92%  val=72.02%  best=72.20%  time=65.1s
Ep052  train=77.12%  val=72.06%  best=72.20%  time=77.9s
Ep053  train=77.11%  val=72.06%  best=72.20%  time=67.1s
Ep054  train=77.52%  val=72.63%  best=72.63%  time=69.7s
Ep055  train=77.81%  val=73.10%  best=73.10%  time=74.0s
Ep056  train=77.38%  val=72.30%  best=73.10%  time=79.0s
Ep057  train=77.93%  val=73.29%  best=73.29%  time=70.9s
Ep058  train=78.06%  val=73.31%  best=73.31%  time=80.3s
Ep059  train=78.29%  val=73.38%  best=73.38%  time=71.9s
Ep060  train=78.31%  val=72.98%  best=73.38%  time=84.1s
Ep061  train=78.24%  val=73.78%  best=73.78%  time=76.7s
Ep062  train=78.40%  val=73.73%  best=73.78%  time=83.4s
Ep063  train=77.97%  val=73.48%  best=73.78%  time=80.6s
Ep064  train=78.53%  val=73.64%  best=73.78%  time=70.1s
Ep065  train=78.42%  val=73.48%  best=73.78%  time=76.1s
Ep066  train=78.75%  val=73.90%  best=73.90%  time=88.8s
Ep067  train=78.52%  val=73.99%  best=73.99%  time=74.5s
Ep068  train=78.12%  val=73.40%  best=73.99%  time=81.4s
Ep069  train=78.88%  val=73.90%  best=73.99%  time=76.3s
Ep070  train=78.28%  val=73.26%  best=73.99%  time=80.5s
Ep071  train=79.36%  val=73.72%  best=73.99%  time=74.4s
Ep072  train=79.83%  val=74.36%  best=74.36%  time=85.4s
Ep073  train=79.98%  val=74.73%  best=74.73%  time=76.1s
Ep074  train=80.03%  val=74.38%  best=74.73%  time=71.0s
Ep075  train=79.65%  val=74.31%  best=74.73%  time=75.5s
Ep076  train=80.07%  val=74.62%  best=74.73%  time=88.8s
Ep077  train=80.15%  val=74.49%  best=74.73%  time=81.5s
Ep078  train=80.30%  val=74.74%  best=74.74%  time=82.0s
Ep079  train=80.36%  val=75.06%  best=75.06%  time=80.6s
Ep080  train=80.70%  val=75.42%  best=75.42%  time=86.1s
Ep081  train=80.10%  val=74.99%  best=75.42%  time=79.0s
Ep082  train=80.39%  val=75.09%  best=75.42%  time=74.5s
Ep083  train=80.17%  val=75.15%  best=75.42%  time=80.8s
Ep084  train=80.48%  val=74.94%  best=75.42%  time=77.0s
Ep085  train=79.86%  val=74.45%  best=75.42%  time=90.9s
Ep086  train=80.26%  val=74.75%  best=75.42%  time=72.9s
Ep087  train=80.21%  val=74.26%  best=75.42%  time=88.5s
Ep088  train=80.94%  val=75.20%  best=75.42%  time=79.8s
Ep089  train=80.18%  val=75.18%  best=75.42%  time=78.5s
Ep090  train=81.16%  val=74.99%  best=75.42%  time=82.4s
Ep091  train=81.53%  val=75.94%  best=75.94%  time=77.9s
Ep092  train=80.60%  val=75.31%  best=75.94%  time=85.8s
Ep093  train=81.59%  val=76.10%  best=76.10%  time=82.8s
